,price,bd_num,ba_num,sqft,address,zestimate,Building,Calendar,Heating,Snowflake,Parking,Lot,PriceSquareFeet,url,zipcode
118,"$139,900",3,2,"1,632","2900 Oakley Way,Pittsburgh, PA 15203","$135,100",Single family residence,Built in 1880,"Natural gas, forced air","Central air, electric",2 Open parking spaces,"5,871 sqft",$86 price/sqft,https://www.zillow.com/homedetails/2900-Oakley-Way-Pittsburgh-PA-15203/11308209_zpid/,15203
119,"$250,000",3,2,--,"2331 Jane St,Pittsburgh, PA 15203","$242,500",Single family residence,Built in 1900,"Natural gas, forced air",Central air,No data,"1,700 sqft",,https://www.zillow.com/homedetails/2331-Jane-St-Pittsburgh-PA-15203/11291452_zpid/,15203
120,"$295,000",--,--,--,"2413 Sarah St,Pittsburgh, PA 15203","$286,700",Duplex,Built in 1930,No data,No data,Open parking,,,https://www.zillow.com/homedetails/2413-Sarah-St-Pittsburgh-PA-15203/164552418_zpid/,15203
121,"$235,000",3,2,"1,600","28 Kosciusko Way,Pittsburgh, PA 15203","$231,200",Single family residence,Built in 1890,"Natural gas, forced air",Central air,1 Parking space,901.69 Sqft,$147 price/sqft,https://www.zillow.com/homedetails/28-Kosciusko-Way-Pittsburgh-PA-15203/11307651_zpid/,15203
122,"$270,000",2,2,"1,340","1925 Fox Way S,Pittsburgh, PA 15203",None ,Single family residence,Built in 1880,Natural gas,Central air,Open parking,"1,441 sqft",$201 price/sqft,https://www.zillow.com/homedetails/1925-Fox-Way-S-Pittsburgh-PA-15203/2067321638_zpid/,15203
123,"$170,000",3,2,"1,505","55 Sterling St,Pittsburgh, PA 15203","$161,700",Single family residence,Built in 1910,"Natural gas, forced air",Central air,No data,"1,585 sqft",$113 price/sqft,https://www.zillow.com/homedetails/55-Sterling-St-Pittsburgh-PA-15203/11307616_zpid/,15203
124,"$230,000",2,1,--,"2409 Jane St,Pittsburgh, PA 15203","$225,400",Single family residence,Built in 1884,"Natural gas, hot water",No data,Open parking,No data,,https://www.zillow.com/homedetails/2409-Jane-St-Pittsburgh-PA-15203/11291568_zpid/,15203
125,"$167,500",2,1,--,"3227 Mary St,Pittsburgh, PA 15203","$160,500",Single family residence,Built in 1890,"Natural gas, forced air","Central air, electric",Open parking,No data,,https://www.zillow.com/homedetails/3227-Mary-St-Pittsburgh-PA-15203/11427129_zpid/,15203
126,"$699,000",2,4,"2,400","1817 Fox Way,Pittsburgh, PA 15203","$696,500",Townhouse,Built in 2018,Natural gas,Central air,1 Attached garage space,No data,$291 price/sqft,https://www.zillow.com/homedetails/1817-Fox-Way-Pittsburgh-PA-15203/248642582_zpid/,15203
127,"$157,000",3,1,"1,626","67 Barry St,Pittsburgh, PA 15203","$148,500",Single family residence,Built in 1896,Natural gas,No data,Off street,"2,199 sqft",$97 price/sqft,https://www.zillow.com/homedetails/67-Barry-St-Pittsburgh-PA-15203/11307769_zpid/,15203
128,"$120,000",3,1,--,"72 Saint Michael St,Pittsburgh, PA 15203","$114,200",Single family residence,Built in 1900,"Natural gas, forced air",No data,2 Open parking spaces,No data,,https://www.zillow.com/homedetails/72-Saint-Michael-St-Pittsburgh-PA-15203/11475248_zpid/,15203
129,"$349,900",3,3,--,"135 S 17th St,Pittsburgh, PA 15203","$347,800",Single family residence,Built in 1900,"Natural gas, forced air",Central air,Open parking,"1,197 sqft",,https://www.zillow.com/homedetails/135-S-17th-St-Pittsburgh-PA-15203/11291004_zpid/,15203
130,"$195,000",2,2,--,"2827 Edwards Way,Pittsburgh, PA 15203","$192,500",Single family residence,Built in 1890,"Natural gas, forced air",Central air,Open parking,"1,134 sqft",,https://www.zillow.com/homedetails/2827-Edwards-Way-Pittsburgh-PA-15203/11292120_zpid/,15203
131,"$77,500",2,1,898,"15 Caesar Way,Pittsburgh, PA 15203",None ,"Single family residence, townhouse",Built in 1880,Electric,"Central air, electric",Open parking,"1,197 sqft",$86 price/sqft,https://www.zillow.com/homedetails/15-Caesar-Way-Pittsburgh-PA-15203/11307583_zpid/,15203
132,"$165,000",2,1,"1,088","164 S 19th St,Pittsburgh, PA 15203","$158,300",Single family residence,Built in 1900,Natural gas,No data,Open parking,"1,359 sqft",$152 price/sqft,https://www.zillow.com/homedetails/164-S-19th-St-Pittsburgh-PA-15203/11291958_zpid/,15203
133,"$235,000",5,2,"3,900","2524 Josephine St,Pittsburgh, PA 15203","$228,400",Single family residence,Built in 1880,Natural gas,No data,No data,"1,800 sqft",$60 price/sqft,https://www.zillow.com/homedetails/2524-Josephine-St-Pittsburgh-PA-15203/11292001_zpid/,15203
134,"$250,000",4,--,--,"108 S 18th St,Pittsburgh, PA 15203","$243,300",Townhouse,Built in 1890,No data,No data,Open parking,No data,,https://www.zillow.com/homedetails/108-S-18th-St-Pittsburgh-PA-15203/2067403185_zpid/,15203
135,"$354,900",3,2,--,"1812 Wharton St,Pittsburgh, PA 15203","$347,400",Single family residence,Built in 1900,"Natural gas, forced air","Central air, electric",1 Open parking space,"1,200 sqft",,https://www.zillow.com/homedetails/1812-Wharton-St-Pittsburgh-PA-15203/11290673_zpid/,15203
136,"$215,000",2,1,"2,016","2340 Sidney St,Pittsburgh, PA 15203","$206,600",Single family residence,Built in 1900,"Natural gas, forced air",Window a/c,Open parking,871.20 Sqft,$107 price/sqft,https://www.zillow.com/homedetails/2340-Sidney-St-Pittsburgh-PA-15203/11290894_zpid/,15203
137,"$649,000",3,3,"3,276","50 S 15th St,Pittsburgh, PA 15203","$642,100",Townhouse,Built in 2006,"Natural gas, forced air","Central air, electric",2 Parking spaces,No data,$198 price/sqft,https://www.zillow.com/homedetails/50-S-15th-St-Pittsburgh-PA-15203/87990688_zpid/,15203
138,"$385,000",3,3,"1,616","2815 Jane St,Pittsburgh, PA 15203","$418,100",Single family residence,Built in 1900,Natural gas,"Central air, wall unit(s)",No data,"1,010 sqft",$238 price/sqft,https://www.zillow.com/homedetails/2815-Jane-St-Pittsburgh-PA-15203/11292078_zpid/,15203
139,"$265,000",3,3,"1,452","318 Arlington Ave,Pittsburgh, PA 15203",None ,Single family residence,Built in 1880,"Natural gas, forced air",Central air,4 Parking spaces,"3,780 sqft",$183 price/sqft,https://www.zillow.com/homedetails/318-Arlington-Ave-Pittsburgh-PA-15203/11474209_zpid/,15203
140,"$165,000",2,2,"1,164","12 Welsh Way,Pittsburgh, PA 15203","$162,600",Single family residence,Built in 1875,Natural gas,Central air,2 Open parking spaces,"4,573 sqft",$142 price/sqft,https://www.zillow.com/homedetails/12-Welsh-Way-Pittsburgh-PA-15203/11475147_zpid/,15203
141,"$249,900",5,3,--,"2717 Josephine St,Pittsburgh, PA 15203","$223,900",Single family residence,Built in 1911,"Natural gas, forced air",No data,Off street,936 Sqft,,https://www.zillow.com/homedetails/2717-Josephine-St-Pittsburgh-PA-15203/11292140_zpid/,15203
142,"$315,000",--,--,--,"23 S 27th St,Pittsburgh, PA 15203","$301,900",Duplex,,No data,No data,Off street,,,https://www.zillow.com/homedetails/23-S-27th-St-Pittsburgh-PA-15203/87986485_zpid/,15203
143,"$125,000",2,1,--,"1927 Mary St,Pittsburgh, PA 15203",None ,Single family residence,Built in 1900,No data,No data,Open parking,"1,440 sqft",,https://www.zillow.com/homedetails/1927-Mary-St-Pittsburgh-PA-15203/11291379_zpid/,15203
144,"$399,900",3,3,"2,154","96 S 14th St,Pittsburgh, PA 15203","$395,300",Single family residence,Built in 1900,"Natural gas, forced air",No data,Open parking,"1,668 sqft",$186 price/sqft,https://www.zillow.com/homedetails/96-S-14th-St-Pittsburgh-PA-15203/11474610_zpid/,15203
145,"$184,900",2,1,"1,020","114 S 13th St,Pittsburgh, PA 15203","$181,500",Single family residence,Built in 1900,"Electric, forced air",Central air,1 Open parking space,"1,319 sqft",$181 price/sqft,https://www.zillow.com/homedetails/114-S-13th-St-Pittsburgh-PA-15203/11474696_zpid/,15203
146,"$134,900",--,--,--,"3110 Chartiers Ave,Pittsburgh, PA 15204","$125,900",Duplex,,No data,No data,6 Parking spaces,,,https://www.zillow.com/homedetails/3110-Chartiers-Ave-Pittsburgh-PA-15204/2068523229_zpid/,15204
147,"$22,500",3,1,"1,386","429 Parson St,Pittsburgh, PA 15204","$22,600",Single family residence,Built in 1920,"Natural gas, hot water",No data,Open parking,"5,000 sqft",$16 price/sqft,https://www.zillow.com/homedetails/429-Parson-St-Pittsburgh-PA-15204/11482309_zpid/,15204
148,"$295,000",3,2,"1,832","2910 Glasgow St,Pittsburgh, PA 15204","$290,500",Single family residence,Built in 1928,"Natural gas, forced air",Central air,2 Parking spaces,"3,824 sqft",$161 price/sqft,https://www.zillow.com/homedetails/2910-Glasgow-St-Pittsburgh-PA-15204/11371247_zpid/,15204
149,"$199,000",3,2,"1,424","3438 Kedzie St,Pittsburgh, PA 15204","$188,100",Single family residence,Built in 1918,"Natural gas, hot water",Window a/c,2 Garage spaces,2.80 Acres,$140 price/sqft,https://www.zillow.com/homedetails/3438-Kedzie-St-Pittsburgh-PA-15204/11592792_zpid/,15204
150,"$119,000",3,1,"1,152","2914 Glasgow St,Pittsburgh, PA 15204","$117,100",Single family residence,Built in 1930,"Natural gas, forced air",Central air,No data,"9,069 sqft",$103 price/sqft,https://www.zillow.com/homedetails/2914-Glasgow-St-Pittsburgh-PA-15204/11371248_zpid/,15204
151,"$50,000",3,2,"1,797","3032 Zephyr Ave,Pittsburgh, PA 15204","$47,300",Single family residence,Built in 1896,"Natural gas, forced air",No data,Garage,"3,750 sqft",$28 price/sqft,https://www.zillow.com/homedetails/3032-Zephyr-Ave-Pittsburgh-PA-15204/11482994_zpid/,15204
152,"$120,000",2,1,441,"2906 Glasgow St,Pittsburgh, PA 15204","$120,000",Single family residence,Built in 1959,"Natural gas, forced air",Window a/c,2 Parking spaces,"2,125 sqft",$272 price/sqft,https://www.zillow.com/homedetails/2906-Glasgow-St-Pittsburgh-PA-15204/11371245_zpid/,15204
153,"$199,999",3,3,"2,170","1232 Hillsboro St,Pittsburgh, PA 15204","$203,000",Single family residence,Built in 1971,"Natural gas, forced air",Central air,2 Attached garage spaces,"5,501 sqft",$92 price/sqft,https://www.zillow.com/homedetails/1232-Hillsboro-St-Pittsburgh-PA-15204/11479082_zpid/,15204
154,"$134,999",2,2,"1,020","1435 Hillsboro St,Pittsburgh, PA 15204","$135,100",Townhouse,Built in 1980,Natural gas,Electric,2 Attached garage spaces,"2,670 sqft",$132 price/sqft,https://www.zillow.com/homedetails/1435-Hillsboro-St-Pittsburgh-PA-15204/11479357_zpid/,15204
155,"$119,900",--,--,--,"2949 Chartiers Ave,Pittsburgh, PA 15204","$118,700",Duplex,Built in 1900,No data,No data,6 Parking spaces,,,https://www.zillow.com/homedetails/2949-Chartiers-Ave-Pittsburgh-PA-15204/11483602_zpid/,15204
156,"$200,000",--,--,--,"1223 Adon St,Pittsburgh, PA 15204",Contact Agent,Duplex,Built in 1930,No data,No data,No data,,,https://www.zillow.com/homedetails/1223-Adon-St-Pittsburgh-PA-15204/164392644_zpid/,15204
157,"$160,000",3,3,"1,326","1426 Oakglen St,Pittsburgh, PA 15204","$157,600",Single family residence,Built in 1922,"Natural gas, forced air",Central air,6 Parking spaces,"6,160 sqft",$121 price/sqft,https://www.zillow.com/homedetails/1426-Oakglen-St-Pittsburgh-PA-15204/2070982664_zpid/,15204
158,"$164,900",3,1,"1,120","1451 Hass St,Pittsburgh, PA 15204",None ,Single family residence,Built in 1920,"Natural gas, forced air",Central air,Open parking,"2,400 sqft",$147 price/sqft,https://www.zillow.com/homedetails/1451-Hass-St-Pittsburgh-PA-15204/11592651_zpid/,15204
159,"$190,000",3,1,"1,280","2920 Glasgow St,Pittsburgh, PA 15204","$189,900",Single family residence,Built in 1928,"Natural gas, forced air",Central air,No data,"6,372 sqft",$148 price/sqft,https://www.zillow.com/homedetails/2920-Glasgow-St-Pittsburgh-PA-15204/11371249_zpid/,15204
160,"$99,900",3,1,"1,224","1231 Adon St,Pittsburgh, PA 15204","$97,800",Single family residence,Built in 1900,Natural gas,No data,1 Parking space,"2,400 sqft",$82 price/sqft,https://www.zillow.com/homedetails/1231-Adon-St-Pittsburgh-PA-15204/11479041_zpid/,15204
161,"$85,000",4,2,--,"229 Sagamore St,Pittsburgh, PA 15204","$84,900",Single family residence,Built in 1920,No data,No data,No data,"3,000 sqft",,https://www.zillow.com/homedetails/229-Sagamore-St-Pittsburgh-PA-15204/11488348_zpid/,15204
162,"$100,000",1,1,770,"2908 Glasgow St,Pittsburgh, PA 15204","$97,500",Single family residence,Built in 1918,"Natural gas, forced air",Central air,No data,"2,548 sqft",$130 price/sqft,https://www.zillow.com/homedetails/2908-Glasgow-St-Pittsburgh-PA-15204/11371246_zpid/,15204
163,"$165,000",3,2,--,"1402 Berry St,Pittsburgh, PA 15204","$157,500",Single family residence,Built in 1985,"Electric, baseboard",Window a/c,2 Attached garage spaces,"1,829 sqft",,https://www.zillow.com/homedetails/1402-Berry-St-Pittsburgh-PA-15204/11479396_zpid/,15204
164,"$79,000",--,--,--,"2919 Glasgow St,Pittsburgh, PA 15204",None ,Singlefamily,Built in 2003,No data,No data,6 Garage spaces,"9,069 sqft",,https://www.zillow.com/homedetails/2919-Glasgow-St-Pittsburgh-PA-15204/119344953_zpid/,15204
165,"$34,900",3,2,"1,658","2912 Merwyn Ave,Pittsburgh, PA 15204","$29,900",Single family residence,Built in 1894,"Natural gas, forced air",No data,Open parking,"2,500 sqft",$21 price/sqft,https://www.zillow.com/homedetails/2912-Merwyn-Ave-Pittsburgh-PA-15204/11483220_zpid/,15204
166,"$59,900",2,1,"1,179","2752 Glasgow St,Pittsburgh, PA 15204","$77,700",Single family residence,Built in 1920,"Natural gas, forced air",No data,1 Parking space,"5,057 sqft",$51 price/sqft,https://www.zillow.com/homedetails/2752-Glasgow-St-Pittsburgh-PA-15204/11371244_zpid/,15204
